timestamp,playback_time,step_index,demo_name,actual_joint_pos_1,actual_joint_pos_2,actual_joint_pos_3,actual_joint_pos_4,actual_joint_pos_5,actual_joint_pos_6,actual_joint_pos_7,actual_eef_pos_x,actual_eef_pos_y,actual_eef_pos_z,actual_eef_quat_x,actual_eef_quat_y,actual_eef_quat_z,actual_eef_quat_w,actual_gripper_width,actual_gripper_pos_1,actual_gripper_pos_2
1752067117.4265966,0.5580201148986816,10,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5368824901746697,-0.019936130105030817,0.42291908753870144,0.9984789533256435,-0.012861581731700097,0.05347819454064042,-0.0031029168930599583,0.07952035963535309,0.039760179817676544,0.039760179817676544
1752067117.4772303,0.6086537837982178,11,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5397731513774338,-0.019824909140485375,0.4243942480831612,0.9984353894252535,-0.012227752819503205,0.0544335586902857,-0.003070646957533494,0.07952035963535309,0.039760179817676544,0.039760179817676544
1752067117.5280726,0.6594960689544678,12,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5422739786128591,-0.019156088066779514,0.4259182343341773,0.9984050404520888,-0.010470740477193742,0.05535223444160151,-0.003009170778772121,0.07952035963535309,0.039760179817676544,0.039760179817676544
1752067117.57876,0.7101833820343018,13,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5444919146114588,-0.017702664068485963,0.427063669148558,0.9983882131331215,-0.007354309222675767,0.05615749304748863,-0.002900418640734806,0.07952035963535309,0.039760179817676544,0.039760179817676544
1752067117.6292884,0.7607119083404541,14,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5463465279352091,-0.01542717779764284,0.42785628857795943,0.998364446522669,-0.0031221554274548217,0.05697488502650451,-0.0027808625009265106,0.07952035963535309,0.039760179817676544,0.039760179817676544
1752067117.6801512,0.8115746974945068,15,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5478290114487184,-0.011990376951940567,0.4286693053860485,0.9983164088418417,0.00253929446229749,0.0578456021818181,-0.0026406059869613437,0.07952035963535309,0.039760179817676544,0.039760179817676544
1752067117.7310114,0.8624348640441895,16,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5490467294126673,-0.00731335115380369,0.4293204779597643,0.998231256223143,0.00958987001835589,0.05857711386561914,-0.002510275139380082,0.07952035963535309,0.039760179817676544,0.039760179817676544
1752067117.7817373,0.9131608009338379,17,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.550070708669361,-0.0012768707386067839,0.42974900066729416,0.9981017372570085,0.017073808898172012,0.05908038739918421,-0.0024698689539294273,0.07952035963535309,0.039760179817676544,0.039760179817676544
1752067117.832587,0.96401047706604,18,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5508219352172113,0.006243694264486941,0.429945809293765,0.9979321217764223,0.024489547500799555,0.059340628850646504,-0.002369801901136025,0.07952035963535309,0.039760179817676544,0.039760179817676544
1752067117.8833659,1.014789342880249,19,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5511628143430936,0.015022703208487996,0.4298116017817065,0.9977154316738457,0.03227167317030245,0.05926346846482809,-0.0023408294351708703,0.07952035963535309,0.039760179817676544,0.039760179817676544
1752067117.9340734,1.0654969215393066,20,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5510655030969148,0.02535079695871197,0.4292933246412819,0.9974096536925161,0.0412765785365227,0.058816605298203775,-0.0024519757844574577,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067117.9848125,1.1162359714508057,21,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5506384703867013,0.03700542755304639,0.42840949563430836,0.997013201843424,0.05080481239006068,0.05806349038152407,-0.0027113975054121556,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067118.0355763,1.1669998168945312,22,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5499465115487394,0.04991421199355552,0.42703928778598965,0.9966099146865489,0.05925728040831786,0.05694042499920118,-0.003195364349411284,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067118.086431,1.2178544998168945,23,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5490632614502647,0.06365534788462011,0.42508079703924057,0.9963438430212442,0.06489279518823884,0.055395043905541994,-0.0037982892024085867,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067118.1372879,1.2687113285064697,24,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5479327648646154,0.07860714498369209,0.42247356559549587,0.9963122112196375,0.0669625739291444,0.05341967619630394,-0.00441527141856092,0.07952035963535309,0.039760179817676544,0.039760179817676544
1752067118.1881902,1.3196136951446533,25,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5465209383856331,0.0943944415822654,0.4192527155985515,0.9964869682676737,0.06603524672996303,0.05119692525877005,-0.005206598766556465,0.07952035963535309,0.039760179817676544,0.039760179817676544
1752067118.2388878,1.3703112602233887,26,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5449440747569775,0.11063135558025806,0.41547696850620086,0.9967923122584149,0.0630457238806542,0.04885261994781528,-0.006237939893301584,0.07952035963535309,0.039760179817676544,0.039760179817676544
1752067118.2893274,1.4207508563995361,27,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5433651237386883,0.12657316464245497,0.411257732191758,0.997108577231468,0.05952284866554999,0.046590713527806464,-0.007482690744849452,0.07952035963535309,0.039760179817676544,0.039760179817676544
1752067118.3398802,1.4713037014007568,28,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5418185151186931,0.14249137628386072,0.40613985288212884,0.9974376215609595,0.055403512075215364,0.04429676419014464,-0.009033851793671483,0.07952035963535309,0.039760179817676544,0.039760179817676544
1752067118.390774,1.5221974849700928,29,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5403062644211689,0.1577418271949326,0.40034760690903604,0.9977629342588549,0.050905251543965,0.041920393583983896,-0.010753471966602292,0.07952035963535309,0.039760179817676544,0.039760179817676544
1752067118.4413693,1.5727927684783936,30,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5389412843572297,0.17183862438729142,0.39395969343091497,0.9981018131360864,0.04560762046631392,0.039369663830534564,-0.012566693748633905,0.07952035963535309,0.039760179817676544,0.039760179817676544
1752067118.49199,1.6234135627746582,31,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.537771092298162,0.18515655768337416,0.38671640842155064,0.9984294006211384,0.03970919550082614,0.036639036985207596,-0.014651683360056064,0.07952035963535309,0.039760179817676544,0.039760179817676544
1752067118.5426424,1.6740658283233643,32,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.537029188268844,0.19726963158406213,0.3786561892486905,0.9987089871446251,0.03393712660083217,0.03385738141504501,-0.01665801016045484,0.07952035963535309,0.039760179817676544,0.039760179817676544
1752067118.5930166,1.724440097808838,33,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53659142864296,0.2078589901873754,0.3700171041691286,0.9989379274361018,0.028973658967697845,0.030840023119126342,-0.018100271892590333,0.07952035963535309,0.039760179817676544,0.039760179817676544
1752067118.6439106,1.775334119796753,34,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5365375111549228,0.21756594012204922,0.36048932189593713,0.9991212815320467,0.024850531161370277,0.027813996590760653,-0.01899160890629714,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067118.694468,1.8258914947509766,35,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5369239525943216,0.22611290750017915,0.3502232297544826,0.9992865233526638,0.02052509526021845,0.024714364537781516,-0.01973701008974776,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067118.7448888,1.876312255859375,36,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5375146923190262,0.23394610557660836,0.33902528207394067,0.9994227570932646,0.01679936994404001,0.021402030406195465,-0.020225533620347267,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067118.7957513,1.9271748065948486,37,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538434148800727,0.24087799561403914,0.3271315700897155,0.9995228724970384,0.014169012544393011,0.018172986930553588,-0.020449809771553702,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067118.8466954,1.978118896484375,38,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5396216596788954,0.24713816879267067,0.3147213244506311,0.9995866509259804,0.0121116369986975,0.014963971714484213,-0.02123914042040314,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067118.8974707,2.0288941860198975,39,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5411475079264584,0.25257195331486504,0.3019323691428131,0.9996212001420607,0.011492764551196872,0.012371578202878182,-0.021621810936608653,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067118.9478672,2.0792906284332275,40,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5428863330398191,0.2572351588751971,0.2891645905209179,0.9996341391876916,0.011400744599564461,0.010175485201192453,-0.022209375723640463,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067118.9982944,2.1297178268432617,41,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5448033289144504,0.26137868489157307,0.2762720666338424,0.9996358270763173,0.011297626532361294,0.008389481540675505,-0.02292115937279031,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067119.0491798,2.180603265762329,42,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5469468435521905,0.2649592275834087,0.26320631633462976,0.9996299630909138,0.011596005038089318,0.006860041996397741,-0.023528608888817654,0.07952035963535309,0.039760179817676544,0.039760179817676544
1752067119.0997133,2.2311367988586426,43,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5492178247719984,0.2681264676966127,0.2502563789358173,0.9996211484664285,0.011090745767821951,0.005373699332607815,-0.02451253479506624,0.07952035963535309,0.039760179817676544,0.039760179817676544
1752067119.150583,2.2820065021514893,44,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5515982118321847,0.27094593243345,0.23757764779219898,0.9996145706577524,0.010286155717123447,0.004161958471368471,-0.025352897732431795,0.07952035963535309,0.039760179817676544,0.039760179817676544
1752067119.2016544,2.333077907562256,45,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5540231416508159,0.2735066652936482,0.22516455473525399,0.9995987624287578,0.008907717271100702,0.003044840623666189,-0.026624837828489057,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067119.2521014,2.3835248947143555,46,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5563847122957883,0.27584739332308295,0.21343425868845506,0.9995759359407658,0.008625431208641723,0.001866232325955139,-0.02766322008084408,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067119.3026907,2.4341142177581787,47,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5587514848280365,0.2778966141311305,0.2016869590381949,0.9995519166376567,0.008790165007276784,0.0008641089096898424,-0.028515585051226845,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067119.353236,2.484659433364868,48,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5609561905415122,0.2795843412028592,0.1906493852604531,0.9995193345501788,0.008686870619544455,-0.00018360378392307027,-0.02967811933766908,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067119.4040241,2.535447597503662,49,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5631677627229141,0.28102793750986826,0.17990923703388473,0.9994924892676994,0.008904904106083508,-0.0010748333511460513,-0.030487663630551432,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067119.454627,2.586050510406494,50,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5653087700832533,0.2821872383580758,0.16962813707929564,0.9994717243384829,0.009378746282289347,-0.0019923340542684236,-0.030976252990814288,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067119.505563,2.636986494064331,51,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5674374836125968,0.2833578381552705,0.15983502619361173,0.9994310151418783,0.009646889718376815,-0.0028793233982452415,-0.032116650536584426,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067119.556611,2.6880345344543457,52,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5697351090221263,0.284363265474319,0.15073007737657795,0.9993961369371573,0.01015585998559151,-0.0032992009020533578,-0.032992748620394,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067119.6074622,2.7388856410980225,53,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.572043210064271,0.285415525494901,0.14230935039227255,0.9993555509025452,0.009634633132053512,-0.003978124655572588,-0.03427852831819523,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067119.6585538,2.7899773120880127,54,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5745919903461489,0.2865860265811666,0.134086281351889,0.9993225798824734,0.009441837170263619,-0.003987391323397928,-0.035277755466792605,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067119.7090368,2.8404603004455566,55,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5770394319477627,0.28764198480261327,0.12672907483776294,0.9992865962650523,0.008306286735228829,-0.004469062325523753,-0.03650367073565042,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067119.7596445,2.8910679817199707,56,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5795336718262852,0.2886358485465389,0.11950933482035779,0.9992604871327367,0.008364052553169627,-0.004694500983518732,-0.03717081523934529,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067119.8101594,2.9415829181671143,57,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5821078610600198,0.28956763643619643,0.11308364529113149,0.9992211733147175,0.00739350741298872,-0.004861721878024608,-0.0383918343750716,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067119.8610115,2.9924349784851074,58,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5845930613161223,0.2901606878832224,0.1067610162345436,0.9992132827480523,0.007402395792489817,-0.0051666702013780826,-0.03855531187000117,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067119.9116263,3.0430498123168945,59,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5871242731304064,0.29071286433631593,0.10095661731811671,0.9991957879173121,0.007692008026126683,-0.005352871768346343,-0.03892484555583061,0.07952035963535309,0.039760179817676544,0.039760179817676544
1752067119.9625564,3.093979835510254,60,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5894287372176115,0.29088881321077387,0.09536318716359812,0.9991780149721187,0.007474151246741851,-0.006200770955138984,-0.0392959073172348,0.07952035963535309,0.039760179817676544,0.039760179817676544
1752067120.0136452,3.145068645477295,61,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.592013003580596,0.29091577448129496,0.09052133766855133,0.9991762941245612,0.007690156507261318,-0.0059763603748437715,-0.039332738095437275,0.07952035963535309,0.039760179817676544,0.039760179817676544
1752067120.0643735,3.1957969665527344,62,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5942936770986759,0.2908863642226256,0.08573887855477126,0.999182526706291,0.008355289953287433,-0.00567399780916781,-0.03908272724685625,0.07952035963535309,0.039760179817676544,0.039760179817676544
1752067120.1150734,3.2464969158172607,63,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5963008524977612,0.29095554650148714,0.08120373961425799,0.9991732600305234,0.008152951505498088,-0.005516654778443296,-0.039383736788687375,0.07952035963535309,0.039760179817676544,0.039760179817676544
1752067120.1655543,3.2969777584075928,64,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5979953949370613,0.29086406755890404,0.07693791864565115,0.9991692740568037,0.007174184012925981,-0.006078426189513826,-0.03959207058986483,0.07952035963535309,0.039760179817676544,0.039760179817676544
1752067120.2159357,3.3473591804504395,65,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5994721192606942,0.29093867442572585,0.07324465684941091,0.9991639151257122,0.006353338054905457,-0.006569181992234214,-0.03978866875997492,0.07952035963535309,0.039760179817676544,0.039760179817676544
1752067120.2665763,3.3979997634887695,66,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6010502920961354,0.291202176166156,0.07003875124754307,0.9991511462221087,0.005838969188641414,-0.00637325370706449,-0.04021767791404803,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067120.3172705,3.4486939907073975,67,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6022900115854337,0.2915056226710382,0.06699864716473246,0.999141194692984,0.005326439097672133,-0.006454115090482528,-0.040522007326327075,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067120.3682013,3.499624729156494,68,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60319867380646,0.2918908121780021,0.06418476048484956,0.9991413877543658,0.0051571515724387566,-0.006751613466069569,-0.0404906576069321,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067120.4190083,3.550431728363037,69,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.603935853799623,0.29233815981183897,0.06143830548710215,0.9991379938178356,0.005227936356148715,-0.006980419589798053,-0.04052651359085423,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067120.4697456,3.6011691093444824,70,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6047886230186766,0.2927877010757959,0.05924542892455169,0.9991263400262667,0.005360229184574913,-0.00638735395274473,-0.04089269961599156,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067120.5204227,3.651846170425415,71,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.605207611303975,0.2932327712353096,0.05709045348079454,0.9991192683708061,0.005552000276361246,-0.006208662631746963,-0.041067041833385,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067120.5710535,3.702476978302002,72,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6053484414220741,0.29358451391877166,0.05509110945032661,0.9991230326220956,0.005932076071599171,-0.006269333431691639,-0.04091281154221194,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067120.6218145,3.7532379627227783,73,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6057689329200872,0.29401357195215333,0.053355122204524055,0.9991294980234707,0.0066461198649384896,-0.005950193463124122,-0.040692222315996646,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067120.6723256,3.8037490844726562,74,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6062482596924202,0.2944949271000676,0.0518655891978618,0.9991373726904705,0.007385204175163294,-0.005651113361616777,-0.04041312422227861,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067120.723023,3.8544464111328125,75,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6065559873972424,0.294877524349804,0.050628129096588495,0.9991559369283787,0.007811426430297246,-0.005737646808873664,-0.03985801217987488,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067120.7739615,3.9053850173950195,76,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6067109828736611,0.29520568447982687,0.04964301712454687,0.9991688158330326,0.008071829680430022,-0.00579163718229242,-0.03947361598811586,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067120.8247507,3.95617413520813,77,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6068089767536978,0.29538972804471153,0.048892902003804986,0.9991805271169458,0.008241921288218072,-0.005863087830353584,-0.03912998261572758,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067120.8756275,4.00705099105835,78,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6069547206852157,0.2954606475393527,0.04834326169305833,0.9991912087321653,0.008299724100598975,-0.0058820051811992536,-0.03884110396585712,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067120.9262547,4.05767822265625,79,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6071076945826039,0.2954554065283144,0.047884977269744944,0.9991985256175068,0.008295245764768752,-0.005859244808868035,-0.038656835387358174,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067120.9766512,4.10807466506958,80,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6071077967827736,0.2954150659617044,0.04718501051058335,0.9992083348127365,0.008325778211555309,-0.006020019735382071,-0.038370962826968155,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067121.0277545,4.159178018569946,81,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.607054767405625,0.2952695451986344,0.04652351692757335,0.9992267906117508,0.008417562638760262,-0.006247578707035612,-0.037830142529721215,0.07952102273702621,0.03976051136851311,0.03976051136851311
1752067121.078815,4.210238456726074,82,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6072380716487252,0.29517106164549584,0.04623846382488876,0.999246845655657,0.008499593705193634,-0.006139147168489662,-0.03729605314226055,0.05680035427212715,0.028400177136063576,0.028400177136063576
1752067121.1293151,4.2607386112213135,83,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.607433785200879,0.2952037487251092,0.04581674444572098,0.9992552029914242,0.008559898867241067,-0.005913161459938944,-0.0370943162280442,0.05680035427212715,0.028400177136063576,0.028400177136063576
1752067121.180085,4.311508417129517,84,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6073705870668462,0.2952050888129428,0.04516862575582639,0.9992693586648319,0.008666497403122374,-0.0061033865957055575,-0.03665481780730015,0.05680035427212715,0.028400177136063576,0.028400177136063576
1752067121.2304635,4.361886978149414,85,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6074417290367772,0.2951948825526101,0.04465794639305283,0.9992843524604467,0.008751773017868893,-0.006224427053498137,-0.03620265511729802,0.037995390594005585,0.018997695297002792,0.018997695297002792
1752067121.2813356,4.412759065628052,86,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.607819706237136,0.29534458814649217,0.044335147112003356,0.9992861803188288,0.008707731420439374,-0.006000193526739745,-0.03620068026434204,0.037995390594005585,0.018997695297002792,0.018997695297002792
1752067121.3319147,4.463338136672974,87,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6083822647534697,0.29551328204042804,0.044288588668171064,0.9992845581290788,0.008611282546236537,-0.005544815965720335,-0.03634087310841729,0.037995390594005585,0.018997695297002792,0.018997695297002792
1752067121.3824217,4.513845205307007,88,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6091266473208333,0.29567923079298053,0.04460737120927345,0.9992852156736103,0.008484829400814157,-0.0049281853990097635,-0.03644125066424511,0.037995390594005585,0.018997695297002792,0.018997695297002792
1752067121.4328814,4.564304828643799,89,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6103998358239574,0.2959003905905308,0.04569917855544582,0.9992847281311347,0.008296348573819097,-0.0037079179517710715,-0.03664205833534461,0.021180782467126846,0.010590391233563423,0.010590391233563423
1752067121.483348,4.614771366119385,90,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6123484136306592,0.29616761112592965,0.04775464272169394,0.9992761962279807,0.007960454494457534,-0.0016685788077419256,-0.03709605178209563,0.021180782467126846,0.010590391233563423,0.010590391233563423
1752067121.5339813,4.665404796600342,91,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6147671939618907,0.29635161800531334,0.050823178583708106,0.9992565263875964,0.007544468944535229,0.00120421048931374,-0.03772547898959303,0.021180782467126846,0.010590391233563423,0.010590391233563423
1752067121.5847547,4.7161781787872314,92,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6174493375032392,0.2962316357110337,0.0551525032574057,0.9992353788040723,0.007115413497791054,0.004660727768682226,-0.03809846075330212,0.006646123249083757,0.0033230616245418787,0.0033230616245418787
1752067121.6352744,4.766697883605957,93,demo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6201024738283621,0.2957174602988143,0.060496371781310176,0.9992220992093361,0.0067284960486629726,0.008255408809510438,-0.037907235481915325,0.006646123249083757,0.0033230616245418787,0.0033230616245418787
