timestamp,playback_time,step_index,ref_eef_pos_x,ref_eef_pos_y,ref_eef_pos_z,ref_eef_quat_x,ref_eef_quat_y,ref_eef_quat_z,ref_eef_quat_w,ref_gripper_state,actual_eef_pos_x,actual_eef_pos_y,actual_eef_pos_z,actual_eef_quat_x,actual_eef_quat_y,actual_eef_quat_z,actual_eef_quat_w,actual_gripper_width,pos_error_x,pos_error_y,pos_error_z,pos_error_norm,quat_error_x,quat_error_y,quat_error_z,quat_error_w,orientation_error_angle
1751555913.595098,9.078083753585815,179,0.40308502,-0.3435145,0.075037405,0.99949366,0.022489587,-0.017060297,0.014518368,open,0.38097533697585223,-0.33823654903468275,0.18730672348659044,0.9972157462353873,0.029186670611806298,-0.04301812523214783,0.05341832269203886,0.07953152805566788,-0.022109683024147786,0.005277950965317246,0.11226931848659044,0.1145473470808646,-0.0022779137646126157,0.0066970836118063,-0.025957828232147834,0.03889995469203886,0.09460408168948051
1751555913.6458917,9.128877401351929,180,0.40428418,-0.34121066,0.065697685,0.9995885,0.020407213,-0.014538329,0.013793971,open,0.3828106402284753,-0.33949718116443317,0.17511716038564082,0.9970818061284815,0.02815137998683744,-0.04578176193050493,0.05417180846303555,0.07953152805566788,-0.02147353977152472,0.0017134788355668285,0.10941947538564081,0.11151982116963803,-0.0025066938715184728,0.007744166986837438,-0.031243432930504928,0.04037783746303555,0.10340958944317966
1751555913.6961756,9.179161310195923,181,0.40498236,-0.3387222,0.05780634,0.9996302,0.019915046,-0.013638792,0.012326679,open,0.38469115547143684,-0.3401962560993518,0.1632364011476766,0.9970217173528505,0.026538016500342442,-0.0476322091530223,0.05449573148600579,0.07953152805566788,-0.020291204528563145,-0.001474056099351806,0.1054300611476766,0.10737506049454336,-0.0026084826471495237,0.006622970500342443,-0.0339934171530223,0.04216905248600579,0.10927408384870299
1751555913.7469969,9.229982614517212,182,0.4052298,-0.3362398,0.0513261,0.99964267,0.02038669,-0.014105997,0.009755111,open,0.386703931355297,-0.3404406633099979,0.15130185250362332,0.9970098171224616,0.02444513890387772,-0.04903806080986432,0.05444549702223471,0.07953152805566788,-0.01852586864470296,-0.004200863309997915,0.09997575250362332,0.10176446408376463,-0.0026328528775383386,0.004058448903877722,-0.03493206380986432,0.04469038602223471,0.1138731541719681
1751555913.7975588,9.280544519424438,183,0.4050037,-0.3339655,0.04622647,0.99964154,0.020749442,-0.015394591,0.0066698445,open,0.38874323439318353,-0.3403175623614916,0.13976212722709455,0.9969717518150436,0.022935415166655305,-0.050460586340669356,0.05449959811681508,0.07953152805566788,-0.016260465606816488,-0.006352062361491551,0.09353565722709456,0.09515077829896751,-0.0026697881849564453,0.002185973166655305,-0.035065995340669356,0.04782975361681508,0.11883216689382281
1751555913.8475804,9.330566167831421,184,0.4045857,-0.33231264,0.042815343,0.99961615,0.021558492,-0.016713496,0.004320738,open,0.390736291222983,-0.3398438877691814,0.12886494982629526,0.9969647588768075,0.021155124785656267,-0.05176658392240031,0.05412148904885071,0.07953152805566788,-0.013849408777017014,-0.007531247769181404,0.08604960682629526,0.08748177325245365,-0.00265139112319257,-0.00040336721434373196,-0.035053087922400306,0.04980075104885071,0.121937615118903
1751555913.8985837,9.381569385528564,185,0.40454054,-0.33153382,0.04149214,0.99960554,0.022357948,-0.016585128,0.0030034073,open,0.39264031719989617,-0.3390059227849733,0.11818720538931358,0.9969620604052574,0.01949572576304267,-0.052977581610971436,0.05362021538220394,0.07953152805566788,-0.011900222800103832,-0.007472102784973345,0.07669506538931359,0.07797166586518724,-0.002643479594742648,-0.00286222223695733,-0.03639245361097143,0.05061680808220394,0.12494703268738742
1751555913.9489486,9.431934356689453,186,0.404868,-0.33182868,0.04194665,0.9996078,0.022898816,-0.015657522,0.0031476368,open,0.39435486842622414,-0.33805448153742723,0.10845426200347678,0.9968968801616344,0.019043556223694375,-0.0544807857726373,0.0534881502542047,0.07953152805566788,-0.010513131573775869,-0.006225801537427245,0.06650761200347678,0.06762062551230921,-0.0027109198383656885,-0.0038552597763056237,-0.0388232637726373,0.0503405134542047,0.12751504464032545
1751555913.9998393,9.48282504081726,187,0.4055477,-0.33288568,0.04344753,0.99964106,0.02234267,-0.014014019,0.0041709053,open,0.3959908606122722,-0.33692353736737113,0.09938765382246081,0.9968759129398138,0.018049509676952284,-0.05574064006001019,0.05292254312406393,0.07953152805566788,-0.009556839387727833,-0.0040378573673711116,0.055940123822460816,0.056894067568370496,-0.002765147060186157,-0.004293160323047714,-0.04172662106001019,0.04875163782406393,0.1287689716856604
1751555914.050109,9.533094644546509,188,0.4067882,-0.33432263,0.046023592,0.999681,0.02169411,-0.011464688,0.0055733565,open,0.3974079276635805,-0.33583797911872176,0.09138702347110272,0.9968348688109232,0.01750097987328519,-0.05711511018961682,0.05241192071203968,0.07953152805566788,-0.00938027233641947,-0.0015153491187217538,0.04536343147110272,0.04634788783634525,-0.0028461311890768393,-0.0041931301267148086,-0.04565042218961682,0.04683856421203968,0.1312259089429094
1751555914.1016197,9.58460545539856,189,0.4087676,-0.3359356,0.04983263,0.9997151,0.021163238,-0.007895026,0.007395601,open,0.3988572011188088,-0.3349388264362763,0.08414654349784258,0.9968000319959558,0.016801517832488233,-0.05843145742840522,0.05184935225070534,0.07953152805566788,-0.009910398881191218,0.0009967735637236852,0.034313913497842574,0.035730298390288844,-0.0029150680040441745,-0.004361720167511768,-0.05053643142840522,0.04445375125070534,0.13504581586970793
1751555914.1515667,9.634552478790283,190,0.41182712,-0.33783868,0.055615652,0.9997278,0.020794254,-0.0026165287,0.010016343,open,0.40008493092999337,-0.3342407884861006,0.07833189886521633,0.9966978111199223,0.017545638938162262,-0.05991631515065989,0.05187334818859731,0.07953152805566788,-0.011742189070006626,0.0035978915138993872,0.022716246865216325,0.02582347186462391,-0.003029988880077772,-0.0032486150618377396,-0.05729978645065989,0.04185700518859731,0.14222747702316335
1751555914.2026129,9.685598611831665,191,0.41612607,-0.33981162,0.06393422,0.9996795,0.020745344,0.004769632,0.013525128,open,0.40145511175012033,-0.3337931087012331,0.07360419302551165,0.9966619731560287,0.017572466383571177,-0.060373832761382716,0.05202216079210183,0.07953152805566788,-0.014670958249879684,0.006018511298766904,0.009669973025511647,0.018573310758645604,-0.0030175268439713854,-0.003172877616428822,-0.06514346476138272,0.03849703279210183,0.15162645337257555
1751555914.2528903,9.735876083374023,192,0.4216828,-0.3417838,0.07538579,0.9995139,0.020941902,0.014591873,0.01776532,open,0.4028810995393257,-0.33361790272184555,0.06995792820130789,0.9967032248429815,0.01651357970737413,-0.05996373926960986,0.0520530366694166,0.07953152805566788,-0.01880170046067431,0.008165897278154477,-0.005427861798692105,0.02120489335686441,-0.002810675157018494,-0.00442832229262587,-0.07455561226960986,0.0342877166694166,0.1645058422730605
1751555914.3044903,9.787476062774658,193,0.4281904,-0.34360725,0.08979121,0.99916524,0.021348782,0.026523756,0.02246607,open,0.40457390299783064,-0.33382229698928434,0.06765576367251626,0.99668094233251,0.01691517666982443,-0.05957763479251544,0.052788888392177165,0.07953152805566788,-0.02361649700216939,0.009784953010715636,-0.022135446327483738,0.0338151182194045,-0.002484297667489921,-0.004433605330175571,-0.08610139079251544,0.030322818392177164,0.1829165997106961
1751555914.3541074,9.837093114852905,194,0.43578586,-0.34493724,0.10778598,0.99855125,0.022001456,0.040736057,0.027333152,open,0.4066033474483272,-0.3342429308837826,0.06696869972534707,0.9966577725845943,0.017951514200535718,-0.05867029452608355,0.05388885938144725,0.07953152805566788,-0.029182512551672812,0.010694309116217382,-0.04081728027465294,0.051303388341525,-0.0018934774154056866,-0.004049941799464281,-0.09940635152608354,0.026555707381447254,0.20607042869888942
1751555914.4046252,9.887610912322998,195,0.44281816,-0.34476262,0.12721346,0.99782664,0.022585412,0.054141697,0.029929,open,0.40920801841806775,-0.33491772750663,0.06771955400566317,0.9966808126930861,0.018873094393992873,-0.05658564340975812,0.05535714817049431,0.07953152805566788,-0.03361014158193226,0.009844892493370005,-0.059493905994336835,0.06903686244193412,-0.0011458273069139269,-0.003712317606007126,-0.11072734040975812,0.025428148170494307,0.22747510324773068
1751555914.4559944,9.938980102539062,196,0.44862816,-0.34233147,0.1478142,0.99717027,0.023435699,0.065417185,0.028600007,open,0.41252978242546523,-0.3359656670918559,0.06991894705189389,0.996739285335514,0.019601910143246866,-0.053367417062482915,0.057215957776060256,0.07953152805566788,-0.03609837757453477,0.006365802908144147,-0.07789525294810612,0.08608883053003129,-0.0004309846644859894,-0.003833788856753135,-0.11878460206248292,0.028615950776060255,0.24464060743474764
1751555914.5060718,9.989057540893555,197,0.4528688,-0.33741662,0.16925699,0.9967032,0.024448253,0.0738877,0.022822004,open,0.4165740239964767,-0.3372414135053533,0.0736523603916276,0.9968277317164701,0.0201516902835154,-0.049021661924883345,0.059333330067223376,0.07953152805566788,-0.03629477600352332,0.0001752064946466958,-0.09560462960837239,0.10226234236030277,0.00012453171647008876,-0.004296562716484601,-0.12290936192488335,0.036511326067223376,0.25675642806737636
1751555914.5562747,10.039260387420654,198,0.45526153,-0.3302771,0.19036515,0.99641436,0.027250921,0.0789686,0.013228872,open,0.4211467807606213,-0.3384507958727244,0.07900746818891284,0.9969480626246104,0.02048352634846004,-0.043268854144957264,0.061627725161263566,0.07953152805566788,-0.03411474923937874,-0.008173695872724429,-0.11135768181108717,0.11675255336918683,0.0005337026246103882,-0.00676739465153996,-0.12223745414495726,0.048398853161263564,0.26348204385509616
1751555914.6072395,10.090225219726562,199,0.45620823,-0.3214002,0.21162488,0.99612206,0.03216908,0.08184908,0.0013680102,open,0.42602075214729535,-0.3392366980606036,0.08609887507388189,0.9970760856919225,0.020889041914254516,-0.03640628561208321,0.06381766390745754,0.07953152805566788,-0.030187477852704647,-0.017836498060603556,-0.1255260049261181,0.13033112596339091,0.0009540256919224888,-0.011280038085745486,-0.11825536561208322,0.06244965370745754,0.26862337890119814
1751555914.6579413,10.140927076339722,200,0.45641366,-0.31186464,0.23327425,0.99565285,0.03855175,0.08412484,-0.010360204,open,0.43092367062844344,-0.339254375808395,0.09508005142507697,0.9972118687795675,0.02127954036426305,-0.02842062169350034,0.06559819128581468,0.07953152805566788,-0.025489989371556554,-0.027389735808394988,-0.13819419857492302,0.1431697373943984,0.0015590187795674337,-0.017272209635736953,-0.11254546169350035,0.07595839528581468,0.27398057310582696
1751555914.7088542,10.191839933395386,201,0.4562646,-0.30269036,0.25509307,0.9949913,0.045737844,0.08657592,-0.020002674,open,0.4356987803823102,-0.338425019880778,0.10583031448265773,0.9973470244678587,0.02166411341926689,-0.02015161895562067,0.06647311982582581,0.07953152805566788,-0.02056581961768983,-0.03573465988077801,-0.14926275551734225,0.1548524750786119,0.0023557244678586997,-0.02407373058073311,-0.10672753895562068,0.0864757938258258,0.2791819399598092
1751555914.7594273,10.24241304397583,202,0.45564526,-0.29360545,0.2762333,0.9943319,0.050777584,0.08892245,-0.0285246,open,0.43996988072546706,-0.3366310493520621,0.11797937466469485,0.9974882831153804,0.022098649161601664,-0.012273467389432885,0.06613109019741346,0.07953152805566788,-0.01567537927453294,-0.04302559935206213,-0.15825392533530516,0.164745939552503,0.0031563831153803568,-0.028678934838398337,-0.10119591738943289,0.09465569019741346,0.2833117495418426
1751555914.809849,10.292834758758545,203,0.4550162,-0.28381568,0.2964435,0.9937639,0.052943252,0.09102354,-0.03660889,open,0.4438024032104064,-0.3337474171079733,0.13193047504460448,0.9976488824134768,0.022919079094727443,-0.004891551679653107,0.06436365524577811,0.07953152805566788,-0.011213796789593555,-0.04993173710797327,-0.16451302495539555,0.1722888939805252,0.0038849824134767896,-0.03002417290527256,-0.0959150916796531,0.10097254524577812,0.2852807450857855
1751555914.860375,10.343360662460327,204,0.45468602,-0.27309313,0.31570488,0.99338555,0.052493215,0.09217911,-0.043906596,open,0.44702767610911937,-0.32995734629540424,0.14704985389371455,0.9978108371583672,0.024604598277477744,0.0015670448549507112,0.061325974421616816,0.07953152805566788,-0.007658343890880659,-0.056864216295404224,-0.16865502610628547,0.17814799228998718,0.004425287158367208,-0.02788861672252226,-0.09061206514504928,0.10523257042161682,0.2836588964683157
1751555914.9103086,10.393294334411621,205,0.45415515,-0.26162454,0.3336569,0.993321,0.051355306,0.09085421,-0.049159706,open,0.4496195107706412,-0.3251898887641296,0.16348885888037584,0.9979445961143238,0.027528712720657492,0.0075981876743973,0.05732541884400815,0.07953152805566788,-0.00453563922935879,-0.06356534876412956,-0.17016804111962414,0.18170934980130884,0.004623596114323836,-0.02382659327934251,-0.08325602232560271,0.10648512484400816,0.2748784337868321
1751555914.9613848,10.44437050819397,206,0.4531735,-0.25024527,0.34970146,0.99380386,0.050165202,0.08571442,-0.049855113,open,0.4516536342599652,-0.31928828722807934,0.18162748010315502,0.9980244444144193,0.03157250978977726,0.013605304975593278,0.0525401040965345,0.07953152805566788,-0.0015198657400348203,-0.06904301722807932,-0.168073979896845,0.1817088631250266,0.004220584414419304,-0.018592692210222736,-0.07210911502440673,0.1023952170965345,0.2535317875868628
1751555915.012904,10.495889663696289,207,0.4518556,-0.23900458,0.3655192,0.99483985,0.049617328,0.07679427,-0.043926843,open,0.45299928150835006,-0.31257373714984654,0.20020076684597865,0.9980765640776574,0.035069876008391135,0.019169988688123953,0.04733886699955179,0.07953152805566788,0.0011436815083500362,-0.07356915714984655,-0.16531843315402134,0.1809527928262838,0.0032367140776574654,-0.014547451991608867,-0.057624281311876045,0.09126570999955179,0.21802673303377945
1751555915.0629447,10.5459303855896,208,0.45028675,-0.22843185,0.38001654,0.99606854,0.04989026,0.06580205,-0.031995323,open,0.45376258982343387,-0.3052513644864622,0.21890309708262262,0.9980790130943266,0.038228843038520935,0.024497059848214323,0.04209409554810758,0.07953152805566788,0.0034758398234338572,-0.07681951448646218,-0.1611134429173774,0.17852411813843239,0.002010473094326559,-0.011661416961479064,-0.04130499015178568,0.07408941854810758,0.17134641578778703
1751555915.113812,10.596797704696655,209,0.44901574,-0.2178925,0.39419794,0.9971157,0.049781732,0.054923203,-0.016148133,open,0.4541001538567084,-0.29708179630455217,0.23815531382811497,0.9979737130746134,0.04230216966215925,0.029843614188315024,0.0369260233430745,0.07953087240457535,0.005084413856708381,-0.07918929630455218,-0.15604262617188505,0.17506026703994004,0.0008580130746133063,-0.0074795623378407505,-0.025079588811684973,0.0530741563430745,0.11838194843407766
1751555915.164132,10.647117853164673,210,0.44822714,-0.20603913,0.4073147,0.9978164,0.047616106,0.04570578,-0.0011415955,open,0.4540220290446283,-0.28862937110042053,0.2570237708067255,0.9977544525176505,0.04705051349447126,0.0349962182906429,0.032291521566628824,0.07953087240457535,0.005794889044628271,-0.08259024110042054,-0.15029092919327447,0.17158698103831477,-6.194748234955583e-05,-0.0005655925055287406,-0.0107095617093571,0.033433117066628826,0.0702260457020612
1751555915.2145815,10.697567224502563,211,0.44790328,-0.19160184,0.41856235,0.9982504,0.043926876,0.038419243,0.009253119,open,0.4535033248911511,-0.2796583543409146,0.2759881928804715,0.9974342039096907,0.052404908114953574,0.03988606750898535,0.027982307097739287,0.07953087240457535,0.005600044891151068,-0.08805651434091463,-0.14257415711952853,0.16766842427540918,-0.0008161960903092513,0.008478032114953578,0.0014668245089853524,0.018729188097739286,0.04125503236272481
1751555915.264946,10.747931718826294,212,0.44798294,-0.17419176,0.42786387,0.99864,0.037922174,0.033213675,0.013120066,open,0.452756270745386,-0.27038094655140466,0.29417273087963075,0.9970773627248787,0.057052874176933215,0.04448180005159448,0.024459000318191582,0.07953087240457535,0.004773330745385995,-0.09618918655140465,-0.13369113912036923,0.1647679124560595,-0.0015626372751212925,0.01913070017693321,0.011268125051594483,0.011338934318191583,0.04996010576693268
