timestamp,playback_time,step_index,ref_eef_pos_x,ref_eef_pos_y,ref_eef_pos_z,ref_eef_quat_x,ref_eef_quat_y,ref_eef_quat_z,ref_eef_quat_w,ref_gripper_state,actual_eef_pos_x,actual_eef_pos_y,actual_eef_pos_z,actual_eef_quat_x,actual_eef_quat_y,actual_eef_quat_z,actual_eef_quat_w,actual_gripper_width,pos_error_x,pos_error_y,pos_error_z,pos_error_norm,quat_error_x,quat_error_y,quat_error_z,quat_error_w,orientation_error_angle
1752046811.6196473,0.05050539970397949,0,0.39057484,0.0012779481,0.42818627,0.99991584,-0.0026567334,0.007884474,0.009706964,open,0.16944334209683715,0.1500147185010916,0.38613815185184536,0.9289035907432581,-0.3579851073191674,0.05301519223522918,0.07854071081501271,0.07954400032758713,-0.22113149790316283,0.1487367704010916,-0.04204811814815462,0.2697958681559907,-0.07101224925674188,-0.3553283739191674,0.04513071823522918,0.06883374681501271,0.7475165641238268
1752046811.6703892,0.10124731063842773,1,0.3905716,0.0012860938,0.42819953,0.9999157,-0.0026450586,0.007902631,0.009709661,open,0.16944330646107433,0.15001568215978694,0.38613899370935434,0.9289042183716575,-0.35798371294657844,0.05301579008080603,0.07853923978537597,0.07954400032758713,-0.22112829353892569,0.14872958835978695,-0.042060536290645656,0.2697912181116459,-0.07101148162834248,-0.3553386543465784,0.04511315908080603,0.06882957878537597,0.7475303644392295
1752046811.720433,0.1512911319732666,2,0.39056432,0.0012962735,0.42824975,0.99991524,-0.0026400664,0.007966994,0.009707686,open,0.16944363464770915,0.15001492261136565,0.38613686043749895,0.9289040180899785,-0.35798430528372854,0.05301327486546559,0.07854060643908285,0.07954400032758713,-0.22112068535229087,0.14871864911136565,-0.04211288956250103,0.2697871189502563,-0.07101122191002152,-0.35534423888372857,0.04504628086546559,0.06883292043908285,0.7475258720275193
1752046811.7708976,0.20175576210021973,3,0.3905602,0.0013730241,0.4282901,0.99991494,-0.0025756906,0.008028089,0.009704851,open,0.1694438041077743,0.1500149330899869,0.3861372758025222,0.9289042619013507,-0.3579831601743544,0.05301591658937446,0.0785411590899174,0.07954400032758713,-0.22111639589222573,0.1486419089899869,-0.04215282419747779,0.2697475453611738,-0.07101067809864936,-0.3554074695743544,0.04498782758937446,0.0688363080899174,0.7476356055064227
1752046811.821402,0.2522602081298828,4,0.39056638,0.0016790683,0.4282691,0.9999154,-0.0023212216,0.008018806,0.009731261,open,0.16944275841491,0.15001717671466658,0.38613856636266075,0.928905552744449,-0.35798033761447334,0.05301490739767233,0.07853943849266494,0.07954400032758713,-0.22112362158509,0.14833810841466658,-0.04213053363733926,0.2695827002897523,-0.07100984725555104,-0.35565911601447336,0.044996101397672336,0.06880817749266493,0.7481165739014708
1752046811.8710523,0.301910400390625,5,0.3905652,0.0023087198,0.42822292,0.9999141,-0.0015980145,0.007967341,0.010047219,open,0.16944304075559719,0.15001452964522038,0.3861376995902091,0.9289039597720787,-0.3579842894550856,0.053014742859892806,0.07854037743430828,0.07954400032758713,-0.22112215924440282,0.1477058098452204,-0.0420852204097909,0.2692270070923051,-0.07101014022792129,-0.35638627495508557,0.04504740185989281,0.06849315843430828,0.7494268835179123
1752046811.9215975,0.35245561599731445,6,0.39056167,0.0033232418,0.4282519,0.99990994,-0.00042327814,0.008017126,0.010530308,open,0.16944338859140248,0.15001530625939583,0.38613806775265513,0.928904280320356,-0.35798355713962193,0.05301633132215682,0.07853885192486774,0.07954400032758713,-0.22111828140859754,0.14669206445939584,-0.042113832247344885,0.2686734654092376,-0.071005659679644,-0.35756027899962195,0.04499920532215682,0.06800854392486774,0.7515198313510653
1752046811.97205,0.4029080867767334,7,0.39055982,0.0048610377,0.42825434,0.9999012,0.0013421845,0.008052884,0.011231461,open,0.16944347015200964,0.15001406614030394,0.38613781619989074,0.928902918057863,-0.35798666978388205,0.053016055306618855,0.0785409623965912,0.07954400032758713,-0.22111634984799036,0.14515302844030395,-0.04211652380010927,0.2678351048919759,-0.07099828194213709,-0.35932885428388206,0.04496317130661885,0.0673095013965912,0.7546988854608866
1752046812.0223954,0.45325350761413574,8,0.3906745,0.00699454,0.42844585,0.99988455,0.0035803642,0.008321056,0.012001572,open,0.1694432844631507,0.15001527829469807,0.3861382288938246,0.9289036051738713,-0.357985443741741,0.05301614191470197,0.07853836565827083,0.07954400032758713,-0.22123121553684927,0.14302073829469808,-0.04230762110617542,0.26681101385425615,-0.07098094482612871,-0.36156580794174104,0.04469508591470197,0.06653679365827082,0.7587127796909255
1752046812.0727453,0.503603458404541,9,0.3909873,0.00963442,0.42901868,0.99984795,0.006409666,0.009160759,0.013198824,open,0.16944397593054275,0.15001529432790472,0.3861384795959259,0.9289044080487392,-0.3579833061235546,0.05301732772640151,0.07853781277049926,0.07954400032758713,-0.22154332406945723,0.14038087432790472,-0.04288020040407409,0.2657573063972185,-0.07094354195126085,-0.3643929721235546,0.043856568726401514,0.06533898877049926,0.7635986687478012
